"device_id","app_name","minutes"
1416,"Microsoft Word (Mobile App)",
968,"Google Search (Mobile App)",144.31
1850,"Google Search (Mobile App)",80.48
1191,"Yahoo Mail (Mobile App)",64.82
871,"Facebook Messenger (Mobile App)",120.15
202,"YouTube (Mobile App)",6.08
1593,"Facebook Messenger (Mobile App)",255.05
1468,"Facebook (Mobile App)",1650.71
252,"Facebook (Mobile App)",133.19
1540,"Snapchat (Mobile App)",11.34
56,"Amazon Mobile (Mobile App)",154.37
2224,"Walmart (Mobile App)",39.59
1901,"Amazon Mobile (Mobile App)",3.35
665,"YouTube (Mobile App)",98.11
555,"Google Play (Mobile App)",31.91
43,"Facebook (Mobile App)",508.68
1495,"Google Play (Mobile App)",22.18
1400,"Walmart (Mobile App)",
647,"Facebook (Mobile App)",2552.72
2094,"Amazon Mobile (Mobile App)",3.29
1323,"Google Play (Mobile App)",14.19
623,"Facebook Messenger (Mobile App)",1081.76
1742,"Yahoo Mail (Mobile App)",2.96
895,"Instagram (Mobile App)",33.18
428,"Google Play (Mobile App)",38.67
2720,"Snapchat (Mobile App)",0.02
1612,"Google Play (Mobile App)",
240,"Amazon Mobile (Mobile App)",6.27
196,"YouTube (Mobile App)",424.69
26,"Amazon Music with Prime Music (Mobile App)",25.26
973,"Google Play (Mobile App)",108.44
933,"YouTube (Mobile App)",113.33
2580,"Facebook (Mobile App)",149.56
2539,"YouTube (Mobile App)",22.13
1014,"Snapchat (Mobile App)",26.70
254,"Instagram (Mobile App)",66.36
1872,"Sam's Club Scan & Go (Mobile App)",16.87
1603,"YouTube (Mobile App)",124.43
756,"YouTube (Mobile App)",59.31
2351,"Google Play (Mobile App)",36.25
2264,"YouTube (Mobile App)",1.33
112,"Google Play (Mobile App)",8.65
675,"Google Play (Mobile App)",15.71
718,"Google Play (Mobile App)",28.76
2107,"Facebook Messenger (Mobile App)",668.79
1936,"YouTube (Mobile App)",54.67
616,"Google Search (Mobile App)",410.48
167,"Facebook Messenger (Mobile App)",311.53
1487,"Instagram (Mobile App)",205.95
2705,"Snapchat (Mobile App)",25.06
1193,"Facebook (Mobile App)",2061.57
2118,"Kindle (Mobile App)",72.39
2716,"YouTube (Mobile App)",2.10
1348,"Sam's Club (Mobile App)",5.19
1342,"Amazon Music with Prime Music (Mobile App)",2.79
2402,"Google Search (Mobile App)",72.31
1803,"YouTube (Mobile App)",157.16
2550,"Google Search (Mobile App)",182.57
814,"Google Search (Mobile App)",12.67
536,"Facebook (Mobile App)",562.68
558,"Amazon Mobile (Mobile App)",10.38
926,"Facebook Messenger (Mobile App)",40.53
1284,"YouTube (Mobile App)",25.13
1696,"Instagram (Mobile App)",412.44
670,"Facebook Messenger (Mobile App)",249.73
1161,"Facebook (Mobile App)",2193.89
881,"Yahoo Mail (Mobile App)",21.40
1277,"Facebook Messenger (Mobile App)",814.41
1242,"Google Search (Mobile App)",2475.68
1276,"Google Search (Mobile App)",28.42
911,"Google Play (Mobile App)",2.58
1067,"YouTube (Mobile App)",1.88
1600,"Facebook (Mobile App)",300.21
2133,"Outlook (Mobile App)",4.14
1789,"Pinterest (Mobile App)",9.87
1176,"Netflix (Mobile App)",448.62
1617,"Walmart (Mobile App)",0.84
64,"Amazon Mobile (Mobile App)",2.25
578,"Facebook (Mobile App)",24.51
2176,"Facebook (Mobile App)",1765.58
894,"Facebook (Mobile App)",710.43
1882,"Google Play (Mobile App)",4.30
2608,"Google Play (Mobile App)",11.76
1554,"Facebook Messenger (Mobile App)",107.85
1547,"Google Search (Mobile App)",216.50
2592,"Google Play (Mobile App)",23.86
2324,"YouTube (Mobile App)",10.60
2706,"Facebook Messenger (Mobile App)",912.39
2033,"Google Play (Mobile App)",9.45
1984,"Facebook Messenger (Mobile App)",6.29
2264,"Amazon Mobile (Mobile App)",0.60
889,"Google Search (Mobile App)",25.59
464,"YouTube (Mobile App)",42.50
1277,"Facebook (Mobile App)",43.09
214,"Amazon Mobile (Mobile App)",2.39
1892,"Facebook (Mobile App)",2197.96
725,"Snapchat (Mobile App)",1.04
1246,"YouTube (Mobile App)",1521.94
1432,"Instagram (Mobile App)",288.14
2525,"Google Play (Mobile App)",6.69
1734,"Facebook (Mobile App)",133.22
1926,"Google Play (Mobile App)",9.00
211,"Instagram (Mobile App)",35.15
128,"Netflix (Mobile App)",4.97
2280,"Facebook Messenger (Mobile App)",942.86
2472,"Google Search (Mobile App)",150.40
2229,"Netflix (Mobile App)",104.58
422,"YouTube (Mobile App)",1.12
279,"Facebook Messenger (Mobile App)",223.35
2090,"Google Play (Mobile App)",1.49
989,"Facebook (Mobile App)",621.79
1928,"Google Search (Mobile App)",21.41
114,"Facebook (Mobile App)",930.43
1622,"Amazon Mobile (Mobile App)",12.61
2625,"YouTube (Mobile App)",392.72
1806,"Google Search (Mobile App)",4.54
1427,"Pinterest (Mobile App)",121.42
1059,"Google Search (Mobile App)",1.77
1087,"Instagram (Mobile App)",90.27
609,"Facebook (Mobile App)",1020.70
2433,"Amazon Music with Prime Music (Mobile App)",9.46
217,"Facebook Messenger (Mobile App)",150.40
2329,"Google Search (Mobile App)",127.20
1704,"Pinterest (Mobile App)",720.70
455,"YouTube (Mobile App)",33.92
1824,"Snapchat (Mobile App)",218.68
583,"Snapchat (Mobile App)",34.48
1990,"Google Play (Mobile App)",18.75
1597,"YouTube (Mobile App)",47.93
1158,"Google Play (Mobile App)",26.88
469,"Instagram (Mobile App)",142.75
1369,"Facebook Messenger (Mobile App)",536.53
362,"YouTube (Mobile App)",377.24
1357,"GroupMe (Mobile App)",4.88
809,"Facebook (Mobile App)",837.91
836,"Netflix (Mobile App)",16.57
579,"Google Search (Mobile App)",4.30
785,"Pinterest (Mobile App)",60.60
870,"Facebook (Mobile App)",665.54
208,"Google Play (Mobile App)",34.52
459,"Walmart (Mobile App)",3.33
457,"Google Play (Mobile App)",4.05
1085,"Amazon Mobile (Mobile App)",80.76
1965,"Amazon Mobile (Mobile App)",0.79
2763,"Facebook Messenger (Mobile App)",39.04
215,"Amazon Mobile (Mobile App)",17.73
2361,"Google Play (Mobile App)",5.36
229,"Google Play (Mobile App)",3.87
373,"Amazon Mobile (Mobile App)",30.17
2589,"Tumblr (Mobile App)",79.27
552,"Facebook (Mobile App)",47.66
2152,"YouTube (Mobile App)",52.15
61,"Netflix (Mobile App)",25.22
765,"Facebook Messenger (Mobile App)",7.50
139,"Pinterest (Mobile App)",0.49
279,"YouTube (Mobile App)",47.23
272,"Snapchat (Mobile App)",455.51
823,"Google Search (Mobile App)",2.13
1824,"Facebook Messenger (Mobile App)",2191.45
251,"Google Play (Mobile App)",28.38
1949,"Snapchat (Mobile App)",142.07
737,"Amazon Mobile (Mobile App)",29.83
2322,"Google Play (Mobile App)",7.75
108,"Google Search (Mobile App)",43.33
2257,"Yahoo Mail (Mobile App)",288.75
675,"Facebook (Mobile App)",197.63
309,"Google Play (Mobile App)",0.85
1054,"Google Search (Mobile App)",43.47
741,"Yahoo Mail (Mobile App)",63.91
954,"YouTube (Mobile App)",3.46
844,"Google Play (Mobile App)",3.15
1874,"Google Play (Mobile App)",52.06
1107,"Pinterest (Mobile App)",275.40
1555,"Google Play (Mobile App)",3.64
628,"Google Play (Mobile App)",10.09
2620,"Netflix (Mobile App)",3.80
1991,"Facebook (Mobile App)",577.46
886,"Instagram (Mobile App)",1069.47
2414,"Facebook Messenger (Mobile App)",310.51
2059,"YouTube (Mobile App)",198.78
2579,"Facebook (Mobile App)",1.82
157,"Google Play (Mobile App)",33.19
1487,"Google Play (Mobile App)",1.94
2764,"Google Search (Mobile App)",
812,"Google Search (Mobile App)",83.09
2656,"YouTube (Mobile App)",0.29
86,"Facebook (Mobile App)",303.12
2044,"Facebook (Mobile App)",919.87
2448,"Facebook Messenger (Mobile App)",15.70
149,"YouTube (Mobile App)",0.28
826,"Facebook Messenger (Mobile App)",51.20
1608,"Google Play (Mobile App)",95.83
2225,"Pinterest (Mobile App)",23.32
710,"Instagram (Mobile App)",118.07
846,"Google Play (Mobile App)",19.10
2280,"Microsoft Word (Mobile App)",3.39
746,"Outlook (Mobile App)",90.96
482,"Facebook Messenger (Mobile App)",426.49
1918,"YouTube (Mobile App)",1.51
366,"Google Search (Mobile App)",4.38
667,"Netflix (Mobile App)",3.17
428,"Google Search (Mobile App)",1.30
694,"Facebook Messenger (Mobile App)",0.05
433,"Netflix (Mobile App)",6.52
820,"Google Play (Mobile App)",64.93
225,"Facebook (Mobile App)",86.97
2538,"Amazon Mobile (Mobile App)",8.97
2285,"Kindle (Mobile App)",6.21
1390,"Google Play (Mobile App)",3.14
2681,"Facebook (Mobile App)",1111.74
1743,"Facebook (Mobile App)",
2179,"Pinterest (Mobile App)",1.02
792,"Amazon Mobile (Mobile App)",2.80
2371,"Yahoo Newsroom (Mobile App)",47.51
878,"Facebook (Mobile App)",1278.10
357,"Facebook (Mobile App)",600.47
130,"Kindle (Mobile App)",84.96
2145,"Walmart (Mobile App)",11.57
164,"Amazon Mobile (Mobile App)",27.51
234,"Google Play (Mobile App)",110.63
1875,"Microsoft Word (Mobile App)",12.30
879,"Google Play (Mobile App)",7.09
1435,"Pinterest (Mobile App)",5.69
2534,"Amazon Music with Prime Music (Mobile App)",9.48
2143,"Google Search (Mobile App)",73.42
2333,"Google Play (Mobile App)",80.89
1217,"Walmart (Mobile App)",3.56
653,"Google Play (Mobile App)",6.09
1309,"Facebook Messenger (Mobile App)",108.62
1333,"Instagram (Mobile App)",207.62
1180,"GroupMe (Mobile App)",0.27
62,"Instagram (Mobile App)",162.10
521,"Snapchat (Mobile App)",256.24
542,"Netflix (Mobile App)",59.99
1454,"Pinterest (Mobile App)",139.71
1274,"Google Play (Mobile App)",15.09
1159,"YouTube (Mobile App)",29.11
1359,"Yahoo Newsroom (Mobile App)",16.34
1879,"Facebook Messenger (Mobile App)",216.53
1810,"Snapchat (Mobile App)",51.05
2657,"Facebook (Mobile App)",802.39
542,"Google Play (Mobile App)",11.75
1349,"Facebook Messenger (Mobile App)",739.59
1524,"Snapchat (Mobile App)",602.62
2469,"Google Play (Mobile App)",6.12
2234,"Amazon Mobile (Mobile App)",4.19
1068,"Netflix (Mobile App)",116.39
360,"Snapchat (Mobile App)",275.73
1222,"Google Search (Mobile App)",10.07
2575,"YouTube (Mobile App)",1689.33
2655,"Pinterest (Mobile App)",22.84
2210,"Facebook Messenger (Mobile App)",713.87
1346,"Google Search (Mobile App)",62.29
1518,"Instagram (Mobile App)",115.65
2478,"YouTube (Mobile App)",0.03
462,"Google Play (Mobile App)",30.96
135,"Google Search (Mobile App)",213.23
2683,"Facebook Messenger (Mobile App)",790.37
795,"Microsoft Word (Mobile App)",1.21
1553,"Google Search (Mobile App)",0.08
806,"Pinterest (Mobile App)",49.20
988,"Google Search (Mobile App)",99.74
1512,"Pinterest (Mobile App)",708.58
2419,"Google Search (Mobile App)",69.86
1521,"Google Search (Mobile App)",13.10
1654,"Snapchat (Mobile App)",224.51
514,"Amazon Music with Prime Music (Mobile App)",210.22
2027,"Snapchat (Mobile App)",219.41
158,"YouTube (Mobile App)",9.91
2476,"Facebook Messenger (Mobile App)",310.17
154,"Amazon Mobile (Mobile App)",1.31
324,"Amazon Mobile (Mobile App)",30.67
2375,"YouTube (Mobile App)",3.30
929,"Google Search (Mobile App)",155.92
645,"Facebook Messenger (Mobile App)",665.62
1661,"Facebook (Mobile App)",992.05
1915,"Google Search (Mobile App)",36.62
2581,"Facebook (Mobile App)",408.90
492,"Walmart (Mobile App)",11.40
410,"Google Play (Mobile App)",11.36
2401,"Tumblr (Mobile App)",59.83
1787,"Kindle (Mobile App)",1.47
1028,"Yahoo Mail (Mobile App)",9.03
291,"Instagram (Mobile App)",254.75
1396,"Google Search (Mobile App)",25.41
1426,"Facebook (Mobile App)",1275.75
244,"Google Play (Mobile App)",24.43
1665,"Instagram (Mobile App)",724.99
2644,"Facebook Messenger (Mobile App)",365.42
1338,"Snapchat (Mobile App)",67.46
1518,"Facebook Messenger (Mobile App)",353.40
1975,"Netflix (Mobile App)",8.30
1109,"Amazon Mobile (Mobile App)",66.36
157,"Instagram (Mobile App)",36.17
2485,"Amazon Mobile (Mobile App)",0.46
997,"Amazon Mobile (Mobile App)",16.30
2680,"YouTube (Mobile App)",1.87
748,"Facebook (Mobile App)",1605.53
2552,"Snapchat (Mobile App)",78.82
1486,"GroupMe (Mobile App)",1.01
1099,"YouTube (Mobile App)",20.65
1081,"YouTube (Mobile App)",10.25
1752,"YouTube (Mobile App)",6.41
97,"Google Search (Mobile App)",1.74
158,"Google Play (Mobile App)",4.84
2477,"Instagram (Mobile App)",4.60
1925,"Amazon Music with Prime Music (Mobile App)",51.87
1828,"Facebook Messenger (Mobile App)",324.74
1130,"YouTube (Mobile App)",14.41
2558,"YouTube (Mobile App)",0.10
957,"Netflix (Mobile App)",150.20
306,"Amazon Mobile (Mobile App)",11.25
2288,"YouTube (Mobile App)",6.77
227,"Yahoo Mail (Mobile App)",
839,"Facebook Messenger (Mobile App)",199.19
525,"Facebook (Mobile App)",18.37
2444,"Facebook Messenger (Mobile App)",199.17
2388,"YouTube (Mobile App)",650.46
1286,"Pinterest (Mobile App)",0.84
1035,"Google Search (Mobile App)",353.20
1562,"Facebook (Mobile App)",143.16
582,"Facebook (Mobile App)",2878.26
461,"Walmart (Mobile App)",10.96
1006,"Google Play (Mobile App)",26.24
799,"Amazon Mobile (Mobile App)",3.21
128,"Amazon Music with Prime Music (Mobile App)",0.22
1658,"Facebook (Mobile App)",231.47
2151,"Snapchat (Mobile App)",6.83
974,"Kindle (Mobile App)",0.03
180,"Facebook Messenger (Mobile App)",1856.60
304,"Outlook (Mobile App)",69.72
1664,"Google Play (Mobile App)",14.16
2401,"Google Search (Mobile App)",11.40
128,"Snapchat (Mobile App)",52.25
702,"Facebook (Mobile App)",352.47
1814,"Pinterest (Mobile App)",207.39
672,"Facebook Messenger (Mobile App)",83.10
199,"YouTube (Mobile App)",48.24
2452,"YouTube (Mobile App)",539.79
1802,"Instagram (Mobile App)",1020.18
1852,"Amazon Mobile (Mobile App)",1.49
1664,"Google Search (Mobile App)",4.98
2144,"Amazon Mobile (Mobile App)",34.55
2410,"Google Search (Mobile App)",161.31
1180,"Snapchat (Mobile App)",2.08
2595,"Snapchat (Mobile App)",90.48
2109,"Google Play (Mobile App)",13.88
1506,"Facebook (Mobile App)",1061.86
1572,"Facebook Messenger (Mobile App)",343.89
1642,"Google Search (Mobile App)",2.06
194,"Google Search (Mobile App)",86.83
2427,"Facebook (Mobile App)",1010.57
239,"Kindle (Mobile App)",7.33
1457,"Instagram (Mobile App)",
499,"Walmart (Mobile App)",13.78
400,"Facebook Messenger (Mobile App)",54.24
1901,"Instagram (Mobile App)",0.54
926,"Google Play (Mobile App)",5.72
2672,"Facebook (Mobile App)",260.23
1798,"Google Play (Mobile App)",7.69
2601,"Google Play (Mobile App)",18.35
1741,"YouTube (Mobile App)",100.85
584,"GroupMe (Mobile App)",53.85
1011,"YouTube (Mobile App)",79.70
2769,"Sam's Club Scan & Go (Mobile App)",0.72
2538,"Google Search (Mobile App)",6.68
858,"Instagram (Mobile App)",2.85
2134,"Facebook (Mobile App)",403.06
59,"Google Play (Mobile App)",203.25
1166,"Yahoo Mail (Mobile App)",70.92
2635,"Facebook (Mobile App)",1693.73
1451,"Google Search (Mobile App)",1.62
2772,"Google Search (Mobile App)",326.89
104,"Google Search (Mobile App)",1.23
2373,"Google Search (Mobile App)",9.36
2625,"Facebook (Mobile App)",2.04
1387,"Walmart (Mobile App)",47.70
818,"Google Search (Mobile App)",25.05
765,"Facebook (Mobile App)",
2361,"Google Search (Mobile App)",0.05
2407,"YouTube (Mobile App)",11.68
462,"Snapchat (Mobile App)",76.90
1522,"YouTube (Mobile App)",28.73
2441,"Facebook Messenger (Mobile App)",1916.78
1357,"Google Search (Mobile App)",0.14
770,"Amazon Mobile (Mobile App)",42.51
653,"Instagram (Mobile App)",28.51
2553,"YouTube (Mobile App)",62.30
674,"Facebook Messenger (Mobile App)",1297.54
913,"Snapchat (Mobile App)",23.49
1889,"Facebook Messenger (Mobile App)",1721.16
2667,"YouTube (Mobile App)",6.98
621,"Yahoo Mail (Mobile App)",186.47
15,"Netflix (Mobile App)",27.99
435,"Google Play (Mobile App)",5.26
198,"Google Play (Mobile App)",2.34
211,"Facebook Messenger (Mobile App)",1.08
1130,"Facebook (Mobile App)",1361.53
2726,"Facebook (Mobile App)",182.98
2413,"Google Play (Mobile App)",16.18
630,"Microsoft Word (Mobile App)",32.00
2318,"YouTube (Mobile App)",3.13
2601,"Yahoo Mail (Mobile App)",23.46
1976,"YouTube (Mobile App)",192.12
1313,"Google Play (Mobile App)",129.21
2097,"Yahoo Mail (Mobile App)",0.06
2166,"Walmart (Mobile App)",19.97
1315,"Amazon Mobile (Mobile App)",122.77
948,"Facebook (Mobile App)",584.30
2703,"Google Play (Mobile App)",199.09
2717,"Instagram (Mobile App)",
505,"Google Search (Mobile App)",224.14
2763,"Instagram (Mobile App)",135.82
1971,"Amazon Mobile (Mobile App)",2.62
1643,"Yahoo Mail (Mobile App)",46.52
815,"Google Play (Mobile App)",31.69
2601,"Amazon Mobile (Mobile App)",3.31
793,"Google Play (Mobile App)",9.37
1451,"Google Play (Mobile App)",34.81
2048,"Facebook (Mobile App)",32.41
2098,"YouTube (Mobile App)",14.49
1959,"Amazon Music with Prime Music (Mobile App)",16.95
1292,"Instagram (Mobile App)",456.17
2331,"Google Play (Mobile App)",0.24
257,"Pinterest (Mobile App)",4.38
579,"Google Play (Mobile App)",4.26
1104,"Google Search (Mobile App)",2.34
2642,"Google Play (Mobile App)",3.94
2736,"YouTube (Mobile App)",91.33
2096,"Google Play (Mobile App)",37.99
12,"Instagram (Mobile App)",51.59
1425,"Google Search (Mobile App)",119.00
1291,"Google Search (Mobile App)",
1088,"Yahoo Mail (Mobile App)",142.95
1455,"Facebook Messenger (Mobile App)",392.06
236,"Facebook (Mobile App)",6011.77
2525,"Facebook Messenger (Mobile App)",314.89
295,"Pinterest (Mobile App)",131.05
505,"Google Play (Mobile App)",10.56
1169,"Facebook Messenger (Mobile App)",941.07
95,"Instagram (Mobile App)",7.17
2515,"Amazon Mobile (Mobile App)",0.43
1743,"Snapchat (Mobile App)",1.93
1670,"YouTube (Mobile App)",27.78
1987,"Facebook (Mobile App)",82.31
1224,"Google Play (Mobile App)",39.01
2359,"Instagram (Mobile App)",383.38
47,"Pinterest (Mobile App)",685.00
2681,"Google Play (Mobile App)",26.98
608,"Facebook (Mobile App)",535.66
918,"Google Play (Mobile App)",2.69
1064,"Snapchat (Mobile App)",21.75
1075,"Pinterest (Mobile App)",7.42
872,"Facebook Messenger (Mobile App)",495.88
1840,"Instagram (Mobile App)",111.43
1497,"Pinterest (Mobile App)",29.39
1915,"Pinterest (Mobile App)",18.27
1596,"Google Search (Mobile App)",1700.87
1586,"Tumblr (Mobile App)",31.14
545,"Snapchat (Mobile App)",332.48
116,"Google Play (Mobile App)",23.77
1867,"Google Play (Mobile App)",18.81
1723,"Amazon Mobile (Mobile App)",18.40
2204,"Amazon Mobile (Mobile App)",0.78
391,"Google Search (Mobile App)",63.33
85,"YouTube (Mobile App)",62.33
2758,"Facebook Messenger (Mobile App)",329.30
2453,"Walmart (Mobile App)",8.58
2688,"Snapchat (Mobile App)",92.89
2216,"YouTube (Mobile App)",6.39
2162,"Yahoo Mail (Mobile App)",1.53
493,"Snapchat (Mobile App)",4.38
2528,"Facebook Messenger (Mobile App)",688.83
58,"Yahoo Mail (Mobile App)",90.55
2121,"YouTube (Mobile App)",0.57
904,"Walmart (Mobile App)",21.21
1378,"Google Search (Mobile App)",609.51
2212,"YouTube (Mobile App)",39.42
1403,"Facebook Messenger (Mobile App)",3108.04
2289,"Amazon Mobile (Mobile App)",0.55
61,"Google Play (Mobile App)",10.48
143,"Snapchat (Mobile App)",90.04
2436,"YouTube (Mobile App)",101.10
876,"Walmart (Mobile App)",2.85
1817,"Instagram (Mobile App)",134.67
889,"Kindle (Mobile App)",0.08
112,"Google Search (Mobile App)",0.04
2403,"Google Search (Mobile App)",141.98
536,"Facebook Messenger (Mobile App)",3358.93
232,"Facebook Messenger (Mobile App)",40.45
601,"Facebook (Mobile App)",126.39
116,"Pinterest (Mobile App)",1.85
2472,"Amazon Mobile (Mobile App)",6.65
866,"Amazon Mobile (Mobile App)",2.95
1098,"Google Play (Mobile App)",26.08
2639,"Netflix (Mobile App)",0.71
1618,"Kindle (Mobile App)",0.08
2770,"Google Search (Mobile App)",1.79
138,"Google Search (Mobile App)",334.23
1458,"Google Play (Mobile App)",11.14
2550,"Facebook Messenger (Mobile App)",370.60
858,"Amazon Mobile (Mobile App)",11.17
339,"Google Play (Mobile App)",
1970,"Instagram (Mobile App)",565.94
791,"Google Play (Mobile App)",5.48
1512,"YouTube (Mobile App)",9.51
839,"Google Search (Mobile App)",25.23
172,"Facebook (Mobile App)",36.88
1879,"Google Search (Mobile App)",
721,"Snapchat (Mobile App)",
2555,"Pinterest (Mobile App)",2.53
1983,"Google Play (Mobile App)",12.14
2489,"Instagram (Mobile App)",187.19
21,"Walmart (Mobile App)",
1119,"Google Search (Mobile App)",4.84
2497,"YouTube (Mobile App)",0.09
2386,"Facebook Messenger (Mobile App)",431.74
584,"YouTube (Mobile App)",26.65
1256,"Facebook Messenger (Mobile App)",571.48
204,"Facebook (Mobile App)",1562.68
2471,"Pinterest (Mobile App)",1.05
1260,"Google Play (Mobile App)",54.25
709,"Walmart (Mobile App)",14.18
74,"Google Play (Mobile App)",165.47
2477,"Facebook (Mobile App)",457.38
1749,"Google Search (Mobile App)",0.62
1527,"Google Play (Mobile App)",96.80
912,"Google Search (Mobile App)",26.02
2059,"Google Play (Mobile App)",1.05
270,"Amazon Mobile (Mobile App)",5.07
703,"YouTube (Mobile App)",27.40
1212,"YouTube (Mobile App)",76.87
1191,"Snapchat (Mobile App)",311.08
2527,"Walmart (Mobile App)",336.04
863,"Walmart (Mobile App)",5.96
